#class tools::wcsv::ntuple
#title ParticlesInVoxel
#separator 44
#vector_separator 59
#column int ParticleIDNumber
#column double ParticleEDep
#column double XPosition
#column double YPosition
#column double ZPosition
#column double TimeFromEventStart
#column double XMomentum
#column double YMomentum
#column double ZMomentum
100,4e-06,16.7097,115.617,19.2539,2.35917,2.43377,2.43167,-0.759778
100,4e-06,18.6095,139.945,9.7741,0.785171,2.11499,-2.37817,-0.517727
100,4e-06,-2.47011,114.564,10.228,1.15328,0.917579,0.630877,0.607744
100,4e-06,-29.3688,22.6268,3.764,0.615826,1.57267,-1.68478,-0.00187767
100,4e-06,-27.3614,150.273,6.3327,15.484,2.27354,0.7526,-0.646311
100,4e-06,-23.8638,131.922,12.243,0.979584,0.757802,0.373746,0.726348
100,4e-06,47.9975,103.65,-20.662,0.406033,1.89535,-0.500594,-0.318882
100,4e-06,4.69832,113.502,-75.3326,5.99833,0.663182,1.46427,0.788037
100,4e-06,26.6745,128.954,5.0652,3.27086,2.22803,-1.19682,-0.610933
100,4e-06,-22.3352,145.882,1.94161,5.3643,1.26034,-2.29211,0.305492
100,4e-06,-3.13706,144.915,-11.8939,4.71493,2.195,2.77588,-0.584451
100,4e-06,-0.202881,132.189,-12.6245,0.125916,2.33943,-0.395639,-0.695156
100,4e-06,-13.8028,101.961,3.9731,2.27644,0.803662,-2.06885,0.694075
100,4e-06,-3.63421,106.775,8.64827,2.78624,2.26594,-1.64962,-0.640496
100,4e-06,-4.41022,108.764,-2.74135,0.958003,0.914547,2.37155,0.610149
100,4e-06,-13.933,106.55,6.57535,0.0811701,2.00795,-0.129385,-0.423361
100,4e-06,16.2079,97.6279,-88.9873,0.694461,2.46118,-3.01277,-0.77731
100,4e-06,-10.0322,146.845,11.7556,17.3413,1.68703,-2.28348,-0.115968
100,4e-06,13.4072,112.612,-69.1587,7.09582,0.402228,-1.96778,0.920191
100,4e-06,28.9106,152.411,107.498,1.15171,0.450501,-2.31448,0.900229
100,4e-06,-4.77935,110.996,-14.3956,0.242038,2.21257,-0.895735,-0.598616
100,4e-06,-151.524,152.534,3.87095,0.81095,2.11748,2.80033,-0.519854
100,4e-06,89.9093,100.618,-9.42045,0.696337,1.10264,-0.065536,0.451245
100,4e-06,-26.8126,97.5357,-16.8385,4.20308,2.36099,2.69442,-0.710487
100,4e-06,-28.451,97.7195,13.9342,3.10448,2.01409,2.38622,-0.428916
100,4e-06,17.6766,133.23,28.2289,0.748449,2.39978,-2.58175,-0.737243
100,4e-06,-54.462,101.377,-7.45681,3.82929,1.95512,2.9639,-0.374932
100,4e-06,-20.5311,156.641,25.0272,0.273931,1.33917,1.87333,0.229557
100,4e-06,-13.4459,154.917,13.9625,3.97895,0.767532,-0.39017,0.719626
100,4e-06,15.6307,101.486,28.9326,2.66215,1.00842,-0.692098,0.533196
100,4e-06,2.63418,103.159,-31.2521,0.903654,1.0695,0.941439,0.480565
100,4e-06,13.9283,111.764,0.696039,0.229976,1.85893,0.081695,-0.28416
100,4e-06,-1.37675,141.453,87.6549,0.465908,0.567189,2.37289,0.843415
100,4e-06,31.11,127.609,-40.119,1.88995,2.52746,2.74326,-0.817272
100,4e-06,25.9423,142.661,2.25764,0.45799,1.69584,-2.36572,-0.124719
100,4e-06,30.6359,129.196,16.2637,0.372767,1.06912,0.342828,0.480896
100,4e-06,-6.65055,119.269,23.2787,5.01404,2.45115,-0.0610906,-0.770966
100,4e-06,-11.3012,117.104,-2.89196,0.129465,2.27948,0.488571,-0.650832
100,4e-06,-5.29798,134.799,11.5818,3.08747,0.774002,0.182267,0.715119
100,4e-06,-29.2425,142.77,-11.4017,1.15377,1.87258,2.26113,-0.297219
100,4e-06,-128.17,122.362,1.08814,2.53704,1.59569,3.11253,-0.0248944
100,4e-06,-30.7309,100.306,-21.3976,0.18732,2.89802,-1.92355,-0.970481
100,4e-06,-16.7682,112.951,2.9686,7.31094,0.699671,-1.41598,0.765054
100,4e-06,26.1149,156.06,20.8795,0.550744,1.28563,-2.23378,0.28132
100,4e-06,30.3572,134.615,10.5278,1.46245,1.10682,2.47718,0.447506
100,4e-06,-8.34599,146.989,7.97341,31.9306,2.42488,-2.76627,-0.75397
100,4e-06,18.6261,152.543,-9.31022,1.12555,1.0744,1.18485,0.476258
100,4e-06,-0.166037,154.061,-30.9124,2.44385,1.66569,-1.37201,-0.09475
100,4e-06,-23.372,104.137,3.65293,1.27207,0.769453,0.674609,0.718291
100,4e-06,-13.3748,115.027,-31.0844,6.4013,2.29493,-2.31955,-0.662489
100,4e-06,23.5876,134.37,-22.622,3.87902,0.349146,-0.934143,0.939665
100,4e-06,18.1,135.57,-8.61557,6.91378,1.81827,0.856151,-0.244958
100,4e-06,6.44126,155.55,5.60359,2.21208,0.780753,-0.773057,0.710384
100,4e-06,-15.3889,97.3473,-2.38022,4.21399,2.17513,-2.22513,-0.568212
100,4e-06,-6.62904,38.5522,0.567243,1.37704,1.11901,-2.03607,0.436573
100,4e-06,1.10502,130.24,-24.0935,15.1865,0.753082,-1.7186,0.729585
100,4e-06,68.3923,134.092,24.9939,0.52812,1.45194,0.261337,0.118579
100,4e-06,-16.9289,119.857,-4.18301,5.9444,1.81323,-2.32492,-0.240066
100,4e-06,-26.9811,136.621,-9.97419,0.496444,0.87677,1.55991,0.639637
100,4e-06,-26.9627,125.229,9.80044,2.06947,1.46753,-0.861774,0.103083
100,4e-06,13.3927,145.994,-11.9296,0.533396,0.908859,2.23158,0.614647
100,4e-06,-22.7812,144.908,-28.7532,1.64123,2.16546,-2.1425,-0.56023
100,4e-06,14.4779,-2.20545,30.0939,3.50012,1.72182,1.90639,-0.150451
